Simulacion_ID,Precio_Final
3617,132.0455
3618,113.8872
3619,134.3060
3620,101.9937
3621,104.8602
3622,98.7951
3623,81.5063
3624,89.5623
3625,116.6389
3626,101.1265
3627,112.1998
3628,111.5170
3629,144.5555
3630,101.0009
3631,115.9547
3632,100.9939
3633,97.0588
3634,97.8103
3635,106.7231
3636,109.1481
3637,124.5800
3638,96.1263
3639,136.0362
3640,95.8264
3641,107.5832
3642,104.0393
3643,98.3572
3644,96.5629
3645,119.9986
3646,161.1820
3647,103.8200
3648,90.1342
3649,103.5752
3650,103.8469
3651,79.1799
3652,116.8646
3653,127.4901
3654,112.5828
3655,89.0158
3656,106.4897
3657,167.2281
3658,98.5042
3659,95.2675
3660,123.3200
3661,94.9041
3662,123.3457
3663,119.5350
3664,110.0155
3665,112.6305
3666,100.0378
3667,124.1142
3668,103.7569
3669,128.1140
3670,117.8021
3671,99.8060
3672,121.4223
3673,100.2468
3674,111.1209
3675,97.3170
3676,135.6468
3677,116.4968
3678,85.3534
3679,127.7138
3680,87.9278
3681,119.9337
3682,127.6073
3683,104.9377
3684,114.9061
3685,94.8876
3686,102.5772
3687,102.5078
3688,123.2785
3689,105.2422
3690,97.8988
3691,116.3613
3692,103.4586
3693,104.9538
3694,91.9917
3695,98.1738
3696,133.1253
3697,105.1542
3698,123.3117
3699,148.0098
3700,97.6658
3701,123.4786
3702,109.9251
3703,134.1258
3704,139.0779
3705,112.6959
3706,108.0287
3707,107.0593
3708,113.0231
3709,80.1080
3710,101.9922
3711,116.3500
3712,93.3390
3713,117.9965
3714,86.8612
3715,132.4592
3716,111.2637
3717,116.1465
3718,108.0281
3719,111.3344
3720,102.3937
3721,127.6981
3722,108.2823
3723,71.6304
3724,128.4155
3725,104.1647
3726,121.1200
3727,99.4414
3728,144.3846
3729,153.9203
3730,110.7293
3731,130.2080
3732,113.1431
3733,93.6359
3734,83.4214
3735,112.3076
3736,129.7150
3737,129.9901
3738,106.5167
3739,96.4014
3740,92.7250
3741,102.8056
3742,102.8497
3743,81.6344
3744,121.2985
3745,131.6342
3746,114.9127
3747,120.7349
3748,119.0169
3749,105.1985
3750,129.4752
3751,97.7027
3752,108.7451
3753,114.4966
3754,97.3356
3755,82.0646
3756,116.9633
3757,156.9341
3758,98.0614
3759,97.5733
3760,92.6408
3761,97.7928
3762,105.1860
3763,113.5450
3764,113.4246
3765,111.9791
3766,150.5915
3767,108.4112
3768,90.8717
3769,128.9188
3770,81.8615
3771,175.3547
3772,100.2630
3773,112.2935
3774,82.6861
3775,135.5802
3776,97.8437
3777,132.5443
3778,121.2340
3779,132.0941
3780,90.9550
3781,146.8751
3782,110.6167
3783,129.2739
3784,112.9322
3785,98.4396
3786,144.8863
3787,127.0166
3788,104.7371
3789,109.9591
3790,122.4552
3791,138.1478
3792,100.3188
3793,130.7497
3794,93.4877
3795,105.6138
3796,132.5672
3797,109.8537
3798,118.0591
3799,135.8705
3800,134.7292
3801,91.9908
3802,89.5885
3803,142.4436
3804,118.9314
3805,111.3723
3806,129.3626
3807,101.0410
3808,109.5492
3809,125.4817
3810,111.6152
3811,107.8957
3812,97.2616
3813,118.5500
3814,103.0837
3815,118.2376
3816,123.1279
3817,104.2981
3818,104.3946
3819,87.9881
3820,137.0961
3821,99.7726
3822,111.6881
3823,103.5062
3824,104.2214
3825,95.6270
3826,80.8724
3827,110.4763
3828,100.0765
3829,134.6113
3830,97.0525
3831,116.6342
3832,102.3804
3833,129.9652
3834,113.4620
3835,88.9231
3836,108.8404
3837,80.7558
3838,100.9027
3839,124.9314
3840,112.0651
3841,119.7159
3842,107.0181
3843,91.0860
3844,90.1091
3845,127.5706
3846,98.2485
3847,95.1434
3848,115.6438
3849,111.6331
3850,114.4937
3851,136.3428
3852,88.7085
3853,94.8057
3854,88.7539
3855,98.5036
3856,103.3939
3857,108.5452
3858,88.1777
3859,138.8895
3860,118.8268
3861,115.4144
3862,127.4053
3863,106.9167
3864,110.2576
3865,123.7225
3866,97.5754
3867,128.4546
3868,116.6273
3869,123.6516
3870,112.8395
3871,89.7498
3872,100.0104
3873,144.2141
3874,127.1575
3875,146.3480
3876,118.8897
3877,98.8089
3878,148.7850
3879,83.6222
3880,143.4238
3881,126.8057
3882,116.5778
3883,103.7239
3884,94.8008
3885,131.5124
3886,102.6356
3887,109.3292
3888,93.3856
3889,90.3846
3890,90.1426
3891,109.6136
3892,122.6552
3893,91.0894
3894,94.5807
3895,112.9822
3896,120.9144
3897,85.2124
3898,92.5600
3899,105.2983
3900,127.7683
3901,103.6260
3902,92.6946
3903,120.6068
3904,163.4616
3905,112.0219
3906,114.8662
3907,95.2420
3908,128.1327
3909,112.5472
3910,89.5652
3911,113.9780
3912,114.2890
3913,111.1567
3914,164.6276
3915,101.1385
3916,100.1673
3917,92.8790
3918,85.8541
3919,119.1206
3920,102.9787
3921,112.7905
3922,118.6001
3923,113.3706
3924,111.2519
3925,103.8905
3926,138.6836
3927,149.2547
3928,122.2183
3929,133.0973
3930,134.5795
3931,102.4882
3932,88.7824
3933,81.6292
3934,107.8348
3935,104.1828
3936,137.1982
3937,95.7881
3938,111.9117
3939,84.8932
3940,124.6478
3941,115.5631
3942,94.3362
3943,101.3977
3944,117.8241
3945,88.5464
3946,133.1011
3947,83.7718
3948,111.7942
3949,85.9093
3950,132.5994
3951,100.6909
3952,122.4058
3953,105.1318
3954,84.6381
3955,85.4278
3956,115.4874
3957,117.6850
3958,131.1715
3959,94.0339
3960,98.5854
3961,124.6806
3962,129.2950
3963,104.6754
3964,99.7172
3965,149.1286
3966,97.5403
3967,122.3006
3968,90.9189
3969,109.4628
3970,99.4989
3971,108.3750
3972,94.0324
3973,126.2157
3974,111.0818
3975,126.6921
3976,92.4947
3977,141.2338
3978,92.0917
3979,80.1281
3980,110.8693
3981,118.2803
3982,130.8044
3983,98.6248
3984,102.4629
3985,99.5313
3986,97.4832
3987,151.7800
3988,138.6255
3989,100.6893
3990,94.5272
3991,97.5384
3992,112.8399
3993,109.7663
3994,143.3475
3995,115.5723
3996,110.0062
3997,90.0679
3998,114.1111
3999,114.2121
4000,104.2866
4001,135.3978
4002,136.4025
4003,87.6867
4004,126.8587
4005,95.2402
4006,107.5313
4007,98.0172
4008,110.2933
4009,119.4077
4010,104.8284
4011,123.1222
4012,95.6709
4013,106.8389
4014,124.7371
4015,103.6426
4016,144.8591
4017,94.6787
4018,114.3801
4019,89.9984
4020,106.4833
4021,91.5804
4022,82.7351
4023,109.2736
4024,103.0706
4025,139.1767
4026,111.0139
4027,108.2752
4028,71.4381
4029,111.4936
4030,111.1312
4031,114.3011
4032,113.6616
4033,94.0807
4034,118.7983
4035,135.1460
4036,117.6761
4037,111.6250
4038,81.6781
4039,130.7975
4040,112.6231
4041,92.7957
4042,124.5147
4043,128.1503
4044,97.6812
4045,103.4464
4046,100.5340
4047,86.3347
4048,108.6645
4049,73.0698
4050,124.5211
4051,106.5729
4052,103.3708
4053,88.3724
4054,103.6724
4055,143.2853
4056,94.3197
4057,117.0119
4058,103.6331
4059,87.3327
4060,94.6613
4061,104.2365
4062,130.7142
4063,128.1521
4064,101.1647
4065,133.6383
4066,111.5458
4067,146.3365
4068,143.6607
4069,117.0487
4070,89.1081
4071,109.0490
4072,75.8127
4073,115.9808
4074,124.6245
4075,108.2675
4076,117.7502
4077,92.9053
4078,118.0112
4079,115.0817
4080,110.1920
4081,94.1107
4082,128.8144
4083,112.8350
4084,97.4585
4085,108.0984
4086,116.2272
4087,113.6934
4088,110.0463
4089,90.9579
4090,114.5157
4091,111.9193
4092,100.6434
4093,85.5557
4094,92.2309
4095,92.3062
4096,158.5397
4097,108.0854
4098,124.0931
4099,99.2931
4100,117.7923
4101,111.4694
4102,115.6469
4103,113.0661
4104,117.6589
4105,91.5804
4106,92.5707
4107,119.0016
4108,122.8960
4109,121.5329
4110,113.1048
4111,83.0675
4112,122.2636
4113,112.6441
4114,101.7083
4115,121.7194
4116,110.0688
4117,104.1205
4118,105.3666
4119,160.4991
4120,117.9990
4121,90.9477
4122,105.6193
4123,101.4323
4124,89.8255
4125,117.4977
4126,84.7937
4127,127.3264
4128,115.2207
4129,128.7736
4130,100.4134
4131,100.3576
4132,145.1692
4133,124.5500
4134,103.6554
4135,91.0416
4136,94.8783
4137,128.0224
4138,123.0452
4139,102.7618
4140,82.7792
4141,127.6615
4142,121.6977
4143,102.1903
4144,82.8930
4145,84.9664
4146,112.8134
4147,88.3689
4148,110.1178
4149,96.3766
4150,118.5893
4151,95.3795
4152,144.0612
4153,111.6132
4154,130.6948
4155,125.4191
4156,100.2611
4157,129.2794
4158,124.0745
4159,113.8136
4160,121.2771
4161,102.9418
4162,86.2575
4163,118.9290
4164,114.1025
4165,89.4351
4166,86.5442
4167,104.6959
4168,156.4687
4169,108.0279
4170,98.2761
4171,119.7306
4172,116.7614
4173,99.4949
4174,89.5499
4175,118.3890
4176,125.4230
4177,95.2092
4178,109.8436
4179,103.5425
4180,114.8440
4181,106.0353
4182,104.1119
4183,100.4411
4184,117.1030
4185,91.6842
4186,105.4652
4187,96.7310
4188,90.6105
4189,83.8945
4190,106.2037
4191,134.6663
4192,91.4165
4193,89.6388
4194,103.2104
4195,111.5525
4196,111.3600
4197,104.0675
4198,141.1154
4199,123.3982
4200,109.7955
4201,131.7075
4202,109.6230
4203,137.8657
4204,126.7500
4205,90.2444
4206,103.6490
4207,132.6562
4208,110.4762
4209,128.9451
4210,97.7776
4211,113.6932
4212,105.3333
4213,141.4675
4214,141.2344
4215,93.1331
4216,99.5777
4217,131.6008
4218,95.0941
4219,92.3398
4220,123.0304
4221,105.4180
4222,116.1354
4223,156.1838
4224,139.8768
4225,112.3514
4226,106.6048
4227,119.6909
4228,104.4468
4229,94.3274
4230,111.8916
4231,101.4626
4232,134.2237
4233,83.0462
4234,113.4456
4235,114.2340
4236,105.0493
4237,93.3445
4238,99.4002
4239,122.9852
4240,120.7440
4241,78.9696
4242,107.8937
4243,108.3463
4244,108.2023
4245,107.7048
4246,114.6671
4247,109.0251
4248,112.9218
4249,112.2598
4250,81.6918
4251,108.9762
4252,94.5241
4253,83.1992
4254,106.6806
4255,123.8510
4256,123.5005
4257,103.4883
4258,105.8667
4259,99.9281
4260,107.9521
4261,108.5819
4262,122.6700
4263,110.0790
4264,98.9772
4265,114.7819
4266,131.1305
4267,95.3637
4268,91.8844
4269,145.5100
4270,86.0735
4271,114.1618
4272,98.3103
4273,116.2181
4274,116.6381
4275,116.5044
4276,88.2699
4277,123.4561
4278,98.9275
4279,114.4209
4280,110.2912
4281,112.8344
4282,127.1329
4283,108.6983
4284,86.0314
4285,82.8649
4286,138.1331
4287,120.6566
4288,88.4041
4289,96.5628
4290,117.9439
4291,117.5978
4292,128.1900
4293,120.3592
4294,94.9733
4295,117.3548
4296,97.5721
4297,107.4344
4298,109.5213
4299,89.2456
4300,99.0005
4301,114.3959
4302,95.4243
4303,87.9088
4304,124.1498
4305,98.1636
4306,131.1384
4307,88.6660
4308,114.9259
4309,109.4123
4310,125.3699
4311,97.1638
4312,113.6357
4313,131.3006
4314,99.7197
4315,97.7534
4316,117.1532
4317,129.2161
4318,84.3246
4319,122.0053
4320,98.8601
4321,95.6943
4322,129.8654
4323,118.3340
4324,127.0531
4325,97.9993
4326,125.4678
4327,89.4436
4328,111.2279
4329,120.1108
4330,95.5823
4331,110.6430
4332,107.7055
4333,127.1890
4334,100.9188
4335,88.9828
4336,101.1951
4337,120.5096
4338,106.9078
4339,102.5425
4340,87.6221
4341,114.9372
4342,116.6232
4343,107.6504
4344,104.1320
4345,112.9523
4346,98.6026
4347,123.6765
4348,108.5247
4349,125.9492
4350,107.7488
4351,118.4236
4352,105.5537
4353,65.5734
4354,144.4494
4355,97.6399
4356,148.9756
4357,84.5587
4358,83.3440
4359,129.4720
4360,114.1670
4361,130.7883
4362,123.1692
4363,113.4736
4364,101.1573
4365,109.4176
4366,127.8587
4367,126.2148
4368,112.6018
4369,141.0767
4370,94.4170
4371,108.5479
4372,118.6908
4373,118.5866
4374,132.6193
4375,98.8920
4376,117.0469
4377,98.0656
4378,92.8081
4379,119.3054
4380,111.1769
4381,126.4989
4382,132.5250
4383,127.0713
4384,116.2594
4385,151.4491
4386,121.3867
4387,112.5320
4388,103.1401
4389,104.0562
4390,125.9333
4391,110.0367
4392,111.4176
4393,97.7448
4394,124.5115
4395,130.3957
4396,89.2707
4397,131.7303
4398,96.9794
4399,110.8339
4400,110.9977
4401,96.2696
4402,134.2166
4403,98.3499
4404,116.6990
4405,97.3888
4406,102.3184
4407,99.2162
4408,123.8233
4409,123.6296
4410,94.0181
4411,90.8275
4412,129.2909
4413,149.4193
4414,118.2357
4415,122.4425
4416,137.8664
4417,92.2639
4418,142.0059
4419,98.8447
4420,121.6551
4421,99.3867
4422,113.1637
4423,118.8868
4424,135.7982
4425,83.4826
4426,106.7106
4427,104.9820
4428,83.4552
4429,117.8639
4430,127.9479
4431,100.6524
4432,142.1130
4433,124.8550
4434,80.1060
4435,109.3083
4436,124.8517
4437,92.7140
4438,120.6925
4439,127.4860
4440,102.0068
4441,108.6739
4442,105.9360
4443,117.7349
4444,106.7952
4445,106.8330
4446,106.1194
4447,117.0015
4448,121.6690
4449,123.6115
4450,106.8766
4451,124.5154
4452,104.6714
4453,98.7104
4454,134.7856
4455,86.6655
4456,122.4557
4457,124.1044
4458,150.8353
4459,90.8619
4460,105.5771
4461,83.0890
4462,102.6147
4463,120.8726
4464,91.9797
4465,133.4544
4466,95.1011
4467,92.7431
4468,124.2145
4469,106.3165
4470,123.8067
4471,117.3053
4472,117.1712
4473,91.9976
4474,129.1471
4475,152.3124
4476,95.0339
4477,102.3962
4478,129.9967
4479,101.9194
4480,90.2075
4481,111.6894
4482,118.6037
4483,103.5439
4484,142.3661
4485,116.2343
4486,114.8663
4487,114.4437
4488,94.3833
4489,94.4639
4490,109.9659
4491,97.3033
4492,130.5831
4493,87.7557
4494,92.9343
4495,113.5735
4496,90.8328
4497,107.1798
4498,102.5065
4499,113.5983
4500,107.6588
4501,115.0685
4502,94.6216
4503,115.7206
4504,106.7309
4505,123.4870
4506,93.2907
4507,106.0204
4508,120.5668
4509,104.9115
4510,135.4137
4511,101.1041
4512,117.9189
4513,101.4185
4514,110.8876
4515,101.0337
4516,105.6431
4517,101.7539
4518,114.0927
4519,141.3040
4520,105.5601
4521,102.5982
4522,131.3445
4523,134.1143
4524,109.3966
4525,123.3463
4526,91.2694
4527,134.1497
4528,130.1256
4529,110.3133
4530,124.4781
4531,94.0562
4532,120.0854
4533,107.7784
4534,101.8033
4535,126.6614
4536,126.0335
4537,94.0964
4538,122.6206
4539,108.9296
4540,122.6658
4541,87.9188
4542,105.9656
4543,112.9868
4544,118.5764
4545,109.3096
4546,96.2594
4547,126.0802
4548,124.9498
4549,90.6873
4550,104.6187
4551,127.8117
4552,137.4027
4553,89.2799
4554,103.6077
4555,110.3942
4556,96.7321
4557,130.5384
4558,132.4657
4559,98.4476
4560,111.5574
4561,107.0514
4562,110.1342
4563,107.6177
4564,112.6036
4565,114.7891
4566,116.9267
4567,109.6056
4568,100.4638
4569,114.3625
4570,96.9825
4571,132.1139
4572,112.4832
4573,95.1920
4574,134.0080
4575,96.8237
4576,121.4692
4577,116.2044
4578,108.3074
4579,75.4493
4580,116.7132
4581,108.4259
4582,117.5584
4583,103.0732
4584,138.2332
4585,104.8420
4586,109.8866
4587,155.6422
4588,127.6635
4589,146.6324
4590,94.4397
4591,132.4293
4592,119.7447
4593,86.1305
4594,90.0357
4595,80.6441
4596,113.0273
4597,127.9618
4598,108.1985
4599,122.0003
4600,99.3936
4601,93.2732
4602,122.1421
4603,114.1469
4604,154.7455
4605,106.8480
4606,122.9542
4607,114.7833
4608,97.7230
4609,76.3729
4610,138.3563
4611,92.2412
4612,155.7886
4613,93.7672
4614,134.1260
4615,112.2638
4616,117.2652
4617,87.7241
4618,106.1438
4619,109.9790
4620,94.6025
4621,90.2012
4622,113.1685
4623,115.6665
4624,145.5415
4625,79.7704
4626,118.6558
4627,126.1173
4628,90.6651
4629,116.3578
4630,108.4239
4631,125.2010
4632,134.8862
4633,98.7708
4634,115.0875
4635,102.7463
4636,138.1666
4637,91.3786
4638,106.3482
4639,128.8703
4640,95.7501
4641,95.0938
4642,86.7950
4643,107.1569
4644,104.9906
4645,171.3233
4646,146.2493
4647,91.7796
4648,109.8035
4649,161.6652
4650,119.0818
4651,111.5807
4652,106.2266
4653,101.7390
4654,118.3799
4655,90.7870
4656,114.5085
4657,121.8716
4658,82.6515
4659,76.0653
4660,132.4374
4661,96.5088
4662,96.4581
4663,121.4604
4664,126.3015
4665,133.2766
4666,89.0205
4667,105.7378
4668,94.4599
4669,111.5856
4670,100.9135
4671,106.2670
4672,123.3927
4673,96.0814
4674,110.5850
4675,84.4467
4676,126.8566
4677,106.3842
4678,92.6679
4679,88.6103
4680,110.5655
4681,113.2735
4682,116.6674
4683,97.0824
4684,120.0278
4685,100.6044
4686,83.8280
4687,103.3921
4688,122.6530
4689,133.4091
4690,108.7443
4691,108.5922
4692,113.0062
4693,107.8750
4694,86.8651
4695,104.4321
4696,94.2579
4697,101.3858
4698,136.8031
4699,134.2410
4700,104.0256
4701,111.8597
4702,96.0494
4703,91.1557
4704,94.7536
4705,117.1015
4706,118.0051
4707,103.3960
4708,102.0884
4709,124.2871
4710,128.2201
4711,91.3980
4712,101.5749
4713,107.8085
4714,132.0066
4715,104.4270
4716,88.4831
4717,110.5399
4718,110.3985
4719,125.6562
4720,74.9282
4721,95.8666
4722,140.9173
4723,157.1919
4724,111.0610
4725,74.7590
4726,105.8946
4727,138.3061
4728,136.0736
4729,97.0649
4730,140.7658
4731,98.5192
4732,107.9249
4733,92.1530
4734,86.7629
4735,114.4380
4736,119.1602
4737,91.0966
4738,109.3893
4739,111.5393
4740,121.8865
4741,114.4949
4742,129.3042
4743,131.0606
4744,149.6942
4745,126.5191
4746,111.7066
4747,113.2427
4748,125.6744
4749,105.7411
4750,113.7529
4751,93.6778
4752,85.9041
4753,110.6603
4754,115.3146
4755,110.0371
4756,136.9956
4757,133.5038
4758,96.8395
4759,86.9578
4760,85.2499
4761,102.7347
4762,91.1557
4763,101.3322
4764,114.6063
4765,94.6069
4766,138.6681
4767,112.5168
4768,105.7167
4769,133.4254
4770,107.7931
4771,106.6762
4772,94.1275
4773,131.4657
4774,139.8777
4775,117.1479
4776,111.0489
4777,91.6722
4778,115.8788
4779,120.7893
4780,115.1976
4781,107.8660
4782,116.8461
4783,109.0855
4784,103.7242
4785,88.6579
4786,96.1922
4787,95.6589
4788,78.3246
4789,92.0268
4790,137.3670
4791,125.3970
4792,113.3719
4793,102.7097
4794,102.0617
4795,131.8815
4796,82.3467
4797,112.6728
4798,123.6589
4799,116.4875
4800,105.2556
4801,114.8302
4802,94.1760
4803,112.4853
4804,119.1416
4805,130.8562
4806,124.8567
4807,142.2259
4808,118.2218
4809,110.1552
4810,79.9877
4811,116.8054
4812,131.0635
4813,97.4796
4814,107.4178
4815,114.0691
4816,141.4094
4817,151.4435
4818,103.6251
4819,115.3037
4820,96.5103
4821,117.7802
4822,122.7821
4823,122.3924
4824,96.9925
4825,128.5070
4826,91.3173
4827,119.4197
4828,117.5452
4829,102.4892
4830,117.2174
4831,137.5215
4832,98.1687
4833,126.7854
4834,122.6715
4835,107.3783
4836,112.3336
4837,145.4617
4838,121.0211
4839,99.3141
4840,101.2126
4841,105.5871
4842,82.2465
4843,116.7638
4844,91.0338
4845,110.0201
4846,128.4459
4847,95.6449
4848,99.3437
4849,143.2274
4850,93.2350
4851,129.4456
4852,111.3755
4853,91.9014
4854,100.8023
4855,104.8076
4856,93.6723
4857,122.8687
4858,133.1542
4859,122.6902
4860,96.6997
4861,114.4415
4862,98.5240
4863,95.6984
4864,113.1930
4865,103.1341
4866,117.7890
4867,102.2469
4868,96.6826
4869,111.2393
4870,91.8076
4871,114.1922
4872,103.2519
4873,113.4396
4874,66.1232
4875,124.2577
4876,92.1059
4877,101.0231
4878,128.5355
4879,118.2814
4880,78.0032
4881,134.1660
4882,89.9967
4883,101.1628
4884,83.1893
4885,94.9917
4886,105.7445
4887,83.4963
4888,126.6855
4889,83.6761
4890,122.9598
4891,102.5391
4892,86.8455
4893,111.5848
4894,118.9791
4895,97.6918
4896,107.9514
4897,105.0934
4898,117.9252
4899,131.9636
4900,118.7449
4901,89.9241
4902,121.5648
4903,95.0772
4904,107.8564
4905,111.4029
4906,123.0180
4907,146.8041
4908,125.6276
4909,124.5023
4910,102.6524
4911,83.0068
4912,114.8831
4913,121.7917
4914,125.2317
4915,100.9984
4916,112.3692
4917,109.1738
4918,129.4902
4919,111.7714
4920,106.8821
4921,106.6305
4922,116.8210
4923,107.9438
4924,139.3304
4925,99.8975
4926,117.8794
4927,101.5838
4928,131.1930
4929,105.5520
4930,87.7008
4931,107.8165
4932,92.0584
4933,113.4774
4934,101.2179
4935,71.4469
4936,126.9505
4937,138.6010
4938,91.1999
4939,157.8258
4940,130.9924
4941,164.0561
4942,100.6795
4943,91.3311
4944,148.0831
4945,103.8369
4946,89.1261
4947,114.0433
4948,92.7049
4949,98.8154
4950,136.0671
4951,107.7264
4952,98.1744
4953,116.7802
4954,112.3160
4955,109.2438
4956,111.0513
4957,122.4229
4958,114.4157
4959,96.6627
4960,106.8016
4961,93.7635
4962,82.0891
4963,148.3446
4964,102.3176
4965,113.7813
4966,85.6798
4967,124.7177
4968,99.2426
4969,116.0179
4970,93.4624
4971,86.3693
4972,87.7645
4973,130.5565
4974,85.2689
4975,102.3943
4976,136.4665
4977,139.0411
4978,70.7182
4979,109.3692
4980,114.5268
4981,135.5880
4982,107.2590
4983,92.3705
4984,102.6270
4985,111.0963
4986,101.5030
4987,131.7686
4988,81.1590
4989,103.0292
4990,106.8085
4991,89.3131
4992,154.5605
4993,118.9075
4994,105.7312
4995,112.5343
4996,137.5756
4997,111.6942
4998,122.0694
4999,115.4855
5000,92.0488
5001,125.4708
5002,106.1332
5003,112.4581
5004,131.1415
5005,94.3781
5006,148.1271
5007,108.5828
5008,107.2857
5009,77.6744
5010,123.0622
5011,110.5117
5012,157.5433
5013,91.2751
5014,105.9655
5015,108.8262
5016,116.9677
5017,117.8218
5018,110.8138
5019,117.2009
5020,135.2562
5021,124.4858
5022,87.2330
5023,117.3750
5024,90.8188
5025,96.6858
5026,102.8999
5027,88.2273
5028,126.2104
5029,109.2007
5030,91.8350
5031,124.1145
5032,96.6697
5033,105.3732
5034,56.3440
5035,113.3931
5036,107.8299
5037,174.6748
5038,125.6448
5039,128.4554
5040,108.6430
5041,137.3650
5042,130.0873
5043,103.4337
5044,126.5131
5045,109.5752
5046,95.3587
5047,137.1694
5048,102.4138
5049,129.4375
5050,110.9238
5051,108.6148
5052,92.6162
5053,93.1787
5054,99.2277
5055,92.0931
5056,100.9495
5057,100.7236
5058,117.8412
5059,92.7456
5060,116.2678
5061,105.8937
5062,114.2520
5063,93.8839
5064,106.1522
5065,103.3921
5066,109.2732
5067,88.3272
5068,101.5476
5069,100.0619
5070,117.3778
5071,107.3379
5072,106.5842
5073,111.0626
5074,83.3621
5075,144.9271
5076,116.3332
5077,112.3840
5078,110.8223
5079,86.6495
5080,86.5837
5081,95.4931
5082,117.3364
5083,95.5174
5084,114.8896
5085,125.8121
5086,106.3213
5087,112.6248
5088,89.8277
5089,156.8046
5090,155.7608
5091,96.3863
5092,119.7779
5093,116.5263
5094,106.9622
5095,108.5095
5096,83.1131
5097,105.5049
5098,107.3461
5099,114.7949
5100,108.3327
5101,131.0081
5102,147.8599
5103,111.7585
5104,91.9562
5105,114.6547
5106,116.0688
5107,111.0257
5108,107.3029
5109,98.5736
5110,143.5953
5111,104.4318
5112,120.5727
5113,108.0952
5114,87.7936
5115,94.3027
5116,103.7056
5117,123.1662
5118,96.7061
5119,92.0012
5120,107.0308
5121,86.6836
5122,125.1235
5123,107.3325
5124,96.5142
5125,98.7105
5126,126.9075
5127,124.8293
5128,109.6314
5129,107.4622
5130,126.6897
5131,87.7152
5132,118.5630
5133,88.8918
5134,96.8689
5135,124.2379
5136,124.6571
5137,101.8612
5138,99.8819
5139,90.3506
5140,113.0397
5141,127.3351
5142,81.8365
5143,90.1220
5144,125.4477
5145,116.0352
5146,117.5882
5147,90.5716
5148,132.6693
5149,108.2871
5150,117.8419
5151,95.6959
5152,106.9315
5153,93.3279
5154,141.0280
5155,96.0587
5156,98.2204
5157,144.6061
5158,112.0330
5159,80.1256
5160,146.1879
5161,127.5986
5162,138.3857
5163,139.5913
5164,148.9819
5165,139.4824
5166,106.4471
5167,118.1255
5168,107.2230
5169,74.3771
5170,88.0555
5171,96.8307
5172,122.3023
5173,95.9836
5174,124.5464
5175,100.4367
5176,113.9722
5177,110.9726
5178,90.1564
5179,97.9185
5180,89.9066
5181,136.8639
5182,132.9852
5183,109.3708
5184,82.1529
5185,141.2980
5186,92.9417
5187,153.4283
5188,105.0263
5189,100.7414
5190,124.5668
5191,107.2163
5192,96.5025
5193,117.0694
5194,95.5401
5195,94.0637
5196,98.6422
5197,116.3445
5198,109.7938
5199,104.0899
5200,107.9032
5201,102.4383
5202,125.0693
5203,126.0371
5204,85.5250
5205,86.1558
5206,113.3175
5207,90.8396
5208,84.8497
5209,104.9014
5210,108.1716
5211,101.7544
5212,116.1489
5213,106.6649
5214,137.7760
5215,104.4412
5216,100.9663
5217,106.4122
5218,105.9985
5219,118.5829
5220,109.2447
5221,126.0075
5222,117.3327
5223,100.7768
5224,95.6274
5225,103.3123
5226,100.0702
5227,115.2476
5228,96.0369
5229,91.5523
5230,128.8130
5231,114.3503
5232,89.9240
5233,99.7530
5234,89.8011
5235,104.1973
5236,119.6706
5237,131.2183
5238,99.1412
5239,131.1330
5240,126.5620
5241,108.5654
5242,100.5123
5243,123.6111
5244,84.4374
5245,103.4299
5246,117.5651
5247,109.7666
5248,126.9381
5249,88.8579
5250,84.8630
5251,105.0877
5252,87.8890
5253,114.5263
5254,101.3830
5255,102.1745
5256,103.8496
5257,117.1675
5258,101.7224
5259,93.6693
5260,101.2209
5261,140.5906
5262,106.8810
5263,104.3677
5264,78.9472
5265,87.1473
5266,103.7606
5267,118.5764
5268,96.2165
5269,112.2224
5270,125.7722
5271,112.9215
5272,108.3280
5273,110.3267
5274,93.5581
5275,95.8107
5276,123.9235
5277,73.5511
5278,104.4913
5279,99.3422
5280,124.1638
5281,116.7786
5282,89.8602
5283,92.8531
5284,111.4507
5285,93.3394
5286,88.1011
5287,97.3769
5288,103.0471
5289,121.6977
5290,121.7206
5291,111.6317
5292,146.4593
5293,124.2590
5294,141.5560
5295,114.1395
5296,98.7439
5297,97.0927
5298,113.8016
5299,109.5125
5300,119.1759
5301,83.8292
5302,160.3863
5303,95.2002
5304,132.1505
5305,107.1236
5306,121.1908
5307,109.9571
5308,139.0088
5309,89.4962
5310,145.6100
5311,124.0474
5312,80.0205
5313,98.1293
5314,85.4922
5315,100.4058
5316,87.1413
5317,98.2506
5318,112.6544
5319,111.2952
5320,116.1759
5321,103.8478
5322,90.9033
5323,90.0927
5324,125.0565
5325,112.2004
5326,111.7474
5327,80.2413
5328,140.3110
5329,112.4509
5330,97.3753
5331,89.9992
5332,88.7944
5333,146.3009
5334,113.5574
5335,110.0822
5336,87.4525
5337,95.8357
5338,144.0622
5339,101.8188
5340,133.7438
5341,111.2409
5342,100.6589
5343,162.9600
5344,132.9256
5345,132.3418
5346,105.4014
5347,114.9701
5348,127.6906
5349,117.5593
5350,109.1432
5351,128.3290
5352,130.6849
5353,98.5289
5354,96.2883
5355,114.8289
5356,96.7712
5357,137.2014
5358,83.1362
5359,125.7704
5360,114.6733
5361,100.0439
5362,127.8169
5363,86.6507
5364,123.3209
